Address, Collateral Gains
0x071221e623328d5DD1E42Eb445f914a0Bb2922D0, 3.474063768091577568
0x05844F1Dd8e39809a1d59D74617B43fF38DF6e3b, 5.871103505199267643
0x59b3144C71391F19Ed79380a898C7Cdd17Ad62B1, 6704.604087426529551205
0x6341E1EB710ee24A2746a3D340C77b361d2e1D22, 9349.027777777777777777
0x339DEfa3EA1b5A08Bf6ecf085488fED7f424f699, 0.037328702205338186
0xDC3A6D16E5D0B4EF6708fA657CC7830e7ab7430C, 50.0
0xdb9Ec2C5508814AE69679298a2031364c5a70042, 821.215928707073418073
0x2cBA7fc2043aC878bad6Eb959eA343d82Ed3AC41, 600.0
0x81006Dba65e914437Bd1F1537ddc3B87Dc1df047, 4225.642618089981808006
0x76090eC493Fe7e76B4413988cEb53bF38aD04303, 70.734419564974851491
0x93158BB0709D7768e21F0b5a6873c2CF1A34645b, 3021.710127932732244827
0x25a2eeA6a2a685231e70AF1Edcd5daBc501b7Ae4, 339.201725768668135189
0x972Ac99b6a89F454eA07b11794f85cB1FbBad5f4, 869.788074837679659376
0x549d1016F1522393aA15365B95D2e3eE82Cc8E59, 1500.0
0x3Cd25CeBa068828E04B40F69b9f42240963D5fB2, 2.481297556461946161
0xe53c72122738d35c80397Ab7ee582E45126EcCa1, 6370.83990824536776498
0xCcbF960ED5C52BD04f5AB3f15AF39A9F508511Bb, 1274.49312667120550098
0x80F8b6220f4C0A5B6a72C30B6C9332B06f915306, 8284.210323102045089619
0xf29662A975e37364D1d952F078393e0893bd05d3, 10.097443350976386679
0xD1B8726d9A4e1D7F2E7262CF19E7ED0BEA277F60, 0.311891579179565867
0xa5d2c2E8F6FEa67dF7F969176A2cb6ccbB080168, 400.0
0x1E660733cDa2E3Dea44801f5A80765097a60660e, 140.05632716049382716
0xba31aEc1257EB80e199B9A467EFEAF498325f05b, 10713.909879705039950519
0x554D78AD74a7cf3D4194d0c6985096a643AC2e41, 328.339506172839506172
0xBA85Ebba240b5b45609AEDBf195Ee21232a3947C, 56.56756539129435924
